Island.group,Lat,Long,Management,Site,Transect,FP.old,FP.null
Vavau,-18.71398333,-173.9768667,Open,Fefine Isl,4,21.01449966,20.86330032
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,1,23.18840027,23.74099922
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,2,23.18840027,23.74099922
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,3,23.18840027,23.74099922
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,4,23.18840027,23.74099922
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,1,31.88409996,31.65469933
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,2,31.88409996,31.65469933
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,3,31.88409996,31.65469933
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,4,31.88409996,31.65469933
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,1,18.84059906,18.70499992
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,2,18.84059906,18.70499992
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,3,18.84059906,18.70499992
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,4,18.84059906,18.70499992
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,1,10.14490032,10.07190037
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,2,10.14490032,10.07190037
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,3,10.14490032,10.07190037
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,4,10.14490032,10.07190037
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,1,12.31879997,12.23019981
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,2,12.31879997,12.23019981
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,3,12.31879997,12.23019981
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,4,12.31879997,12.23019981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,1,13.76809978,13.66909981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,2,13.76809978,13.66909981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,3,13.76809978,13.66909981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,4,13.76809978,13.66909981
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),1,14.49279976,14.38850021
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),2,14.49279976,14.38850021
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),3,14.49279976,14.38850021
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),4,14.49279976,14.38850021
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,1,15.94200039,15.82730007
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,2,15.94200039,15.82730007
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,3,15.94200039,15.82730007
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,4,15.94200039,15.82730007
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,1,20.28989983,20.14389992
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,2,20.28989983,20.14389992
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,3,20.28989983,20.14389992
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,4,20.28989983,20.14389992
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,1,27.53619957,27.33810043
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,2,27.53619957,27.33810043
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,3,27.53619957,27.33810043
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,4,27.53619957,27.33810043
Vavau,-18.6827,-174.0665833,Open,Kitu Island,1,20.28989983,20.14389992
Vavau,-18.6827,-174.0665833,Open,Kitu Island,2,20.28989983,20.14389992
Vavau,-18.6827,-174.0665833,Open,Kitu Island,3,20.28989983,20.14389992
Vavau,-18.6827,-174.0665833,Open,Kitu Island,4,20.28989983,20.14389992
Vavau,-18.72418333,-174.0850833,SMA 2017,Lape Bommie,1,18.11590004,17.98559952
Vavau,-18.72418333,-174.0850833,SMA 2017,Lape Bommie,2,18.11590004,17.98559952
Vavau,-18.72418333,-174.0850833,SMA 2017,Lape Bommie,3,18.11590004,17.98559952
Vavau,-18.72418333,-174.0850833,SMA 2017,Lape Bommie,4,18.11590004,17.98559952
Vavau,-18.73288333,-174.0840333,Open,Lape Ovaka Bommie 1,1,17.3913002,17.26619911
Vavau,-18.73288333,-174.0840333,Open,Lape Ovaka Bommie 1,2,17.3913002,17.26619911
Vavau,-18.73288333,-174.0840333,Open,Lape Ovaka Bommie 1,3,17.3913002,17.26619911
Vavau,-18.73288333,-174.0840333,Open,Lape Ovaka Bommie 1,4,17.3913002,17.26619911
Vavau,-18.73721667,-174.0818833,Open,Lape Ovaka Bommie 2,1,17.3913002,17.26619911
Vavau,-18.73721667,-174.0818833,Open,Lape Ovaka Bommie 2,2,17.3913002,17.26619911
Vavau,-18.73721667,-174.0818833,Open,Lape Ovaka Bommie 2,3,17.3913002,17.26619911
Vavau,-18.73721667,-174.0818833,Open,Lape Ovaka Bommie 2,4,17.3913002,17.26619911
Vavau,-18.6914,-174.0451833,Open,Luakapa Island,1,23.18840027,23.02160072
Vavau,-18.6914,-174.0451833,Open,Luakapa Island,2,23.18840027,23.02160072
Vavau,-18.6914,-174.0451833,Open,Luakapa Island,3,23.18840027,23.02160072
Vavau,-18.6914,-174.0451833,Open,Luakapa Island,4,23.18840027,23.02160072
Vavau,-18.71826667,-174.0551667,Open,Luaofa Island,1,20.28989983,20.14389992
Vavau,-18.71826667,-174.0551667,Open,Luaofa Island,2,20.28989983,20.14389992
Vavau,-18.71826667,-174.0551667,Open,Luaofa Island,3,20.28989983,20.14389992
Vavau,-18.71826667,-174.0551667,Open,Luaofa Island,4,20.28989983,20.14389992
Vavau,-18.70451667,-174.0061833,Open,Malafakalava pt (Ano beach pt),1,23.18840027,23.02160072
Vavau,-18.70451667,-174.0061833,Open,Malafakalava pt (Ano beach pt),2,23.18840027,23.02160072
Vavau,-18.70451667,-174.0061833,Open,Malafakalava pt (Ano beach pt),3,23.18840027,23.02160072
Vavau,-18.70451667,-174.0061833,Open,Malafakalava pt (Ano beach pt),4,23.18840027,23.02160072
Vavau,-18.70943333,-174.0685833,Open,Matamaka Anchorage,1,23.91300011,23.74099922
Vavau,-18.70943333,-174.0685833,Open,Matamaka Anchorage,2,23.91300011,23.74099922
Vavau,-18.70943333,-174.0685833,Open,Matamaka Anchorage,3,23.91300011,23.74099922
Vavau,-18.70943333,-174.0685833,Open,Matamaka Anchorage,4,23.91300011,23.74099922
Vavau,-18.71286667,-174.0724333,Open,Matamaka Bommie 2,1,22.46380043,22.30220032
Vavau,-18.71286667,-174.0724333,Open,Matamaka Bommie 2,2,22.46380043,22.30220032
Vavau,-18.71286667,-174.0724333,Open,Matamaka Bommie 2,3,22.46380043,22.30220032
Vavau,-18.71286667,-174.0724333,Open,Matamaka Bommie 2,4,22.46380043,22.30220032
Vavau,-18.7179,-174.07485,Open,Matamaka Lape island,1,21.7390995,21.58270073
Vavau,-18.7179,-174.07485,Open,Matamaka Lape island,2,21.7390995,21.58270073
Vavau,-18.7179,-174.07485,Open,Matamaka Lape island,3,21.7390995,21.58270073
Vavau,-18.7179,-174.07485,Open,Matamaka Lape island,4,21.7390995,21.58270073
Vavau,-18.7163,-174.0593667,Open,Matamaka Point,1,21.7390995,21.58270073
Vavau,-18.7163,-174.0593667,Open,Matamaka Point,2,21.7390995,21.58270073
Vavau,-18.7163,-174.0593667,Open,Matamaka Point,3,21.7390995,21.58270073
Vavau,-18.7163,-174.0593667,Open,Matamaka Point,4,21.7390995,21.58270073
Vavau,-18.71135,-174.0694833,Open,Matamaka Village,1,23.91300011,23.74099922
Vavau,-18.71135,-174.0694833,Open,Matamaka Village,2,23.91300011,23.74099922
Vavau,-18.71135,-174.0694833,Open,Matamaka Village,3,23.91300011,23.74099922
Vavau,-18.71135,-174.0694833,Open,Matamaka Village,4,23.91300011,23.74099922
Vavau,-18.65521667,-173.983,Open,Neiafu Anchorage,1,42.75360107,42.44599915
Vavau,-18.65521667,-173.983,Open,Neiafu Anchorage,2,42.75360107,42.44599915
Vavau,-18.65521667,-173.983,Open,Neiafu Anchorage,3,42.75360107,42.44599915
Vavau,-18.71668333,-174.0449,FHR 2017,Nuku Island,1,21.01449966,20.86330032
Vavau,-18.71668333,-174.0449,FHR 2017,Nuku Island,2,21.01449966,20.86330032
Vavau,-18.71668333,-174.0449,FHR 2017,Nuku Island,3,21.01449966,20.86330032
Vavau,-18.71668333,-174.0449,FHR 2017,Nuku Island,4,21.01449966,20.86330032
Vavau,-18.71608333,-173.9445667,Open,Ofu Bommie 1,1,19.56520081,19.42449951
Vavau,-18.71608333,-173.9445667,Open,Ofu Bommie 1,2,19.56520081,19.42449951
Vavau,-18.71608333,-173.9445667,Open,Ofu Bommie 1,3,19.56520081,19.42449951
Vavau,-18.71608333,-173.9445667,Open,Ofu Bommie 1,4,19.56520081,19.42449951
Vavau,-18.70571667,-173.9492333,SMA 2017,Ofu Bommie 2,1,20.28989983,20.14389992
Vavau,-18.70571667,-173.9492333,SMA 2017,Ofu Bommie 2,2,20.28989983,20.14389992
Vavau,-18.70571667,-173.9492333,SMA 2017,Ofu Bommie 2,3,20.28989983,20.14389992
Vavau,-18.70571667,-173.9492333,SMA 2017,Ofu Bommie 2,4,20.28989983,20.14389992
Vavau,-18.72718333,-173.9520667,Open,Ofu Bommie Far,1,18.84059906,18.70499992
Vavau,-18.72718333,-173.9520667,Open,Ofu Bommie Far,2,18.84059906,18.70499992
Vavau,-18.72718333,-173.9520667,Open,Ofu Bommie Far,3,18.84059906,18.70499992
Vavau,-18.72718333,-173.9520667,Open,Ofu Bommie Far,4,18.84059906,18.70499992
Vavau,-18.7133,-173.9554333,FHR 2017,Ofu FHR South,1,20.28989983,20.14389992
Vavau,-18.7133,-173.9554333,FHR 2017,Ofu FHR South,2,20.28989983,20.14389992
Vavau,-18.7133,-173.9554333,FHR 2017,Ofu FHR South,3,20.28989983,20.14389992
Vavau,-18.7133,-173.9554333,FHR 2017,Ofu FHR South,4,20.28989983,20.14389992
Vavau,-18.7215,-173.9627833,Open,Ofu Tapana Point,1,20.28989983,20.14389992
Vavau,-18.7215,-173.9627833,Open,Ofu Tapana Point,2,20.28989983,20.14389992
Vavau,-18.7215,-173.9627833,Open,Ofu Tapana Point,3,20.28989983,20.14389992
Vavau,-18.7215,-173.9627833,Open,Ofu Tapana Point,4,20.28989983,20.14389992
Vavau,-18.66946667,-173.9678167,Open,Old Harbour East,1,24.63769913,24.46039963
Vavau,-18.66946667,-173.9678167,Open,Old Harbour East,2,24.63769913,24.46039963
Vavau,-18.66946667,-173.9678167,Open,Old Harbour East,3,24.63769913,24.46039963
Vavau,-18.66946667,-173.9678167,Open,Old Harbour East,4,24.63769913,24.46039963
Vavau,-18.65365,-173.9720167,Open,Old Harbour North,1,40.57970047,40.28779984
Vavau,-18.65365,-173.9720167,Open,Old Harbour North,2,40.57970047,40.28779984
Vavau,-18.65365,-173.9720167,Open,Old Harbour North,3,40.57970047,40.28779984
Vavau,-18.65365,-173.9720167,Open,Old Harbour North,4,40.57970047,40.28779984
Vavau,-18.67418333,-173.9737167,Open,Old harbour West,1,24.63769913,24.46039963
Vavau,-18.67418333,-173.9737167,Open,Old harbour West,2,24.63769913,24.46039963
Vavau,-18.67418333,-173.9737167,Open,Old harbour West,3,24.63769913,24.46039963
Vavau,-18.67418333,-173.9737167,Open,Old harbour West,4,24.63769913,24.46039963
Vavau,-18.67611667,-173.9610833,Open,Oloua Pt.,1,22.46380043,22.30220032
Vavau,-18.67611667,-173.9610833,Open,Oloua Pt.,2,22.46380043,22.30220032
Vavau,-18.67611667,-173.9610833,Open,Oloua Pt.,3,22.46380043,22.30220032
Vavau,-18.67611667,-173.9610833,Open,Oloua Pt.,4,22.46380043,22.30220032
Vavau,-18.64473333,-174.01345,Open,Opposite Utulei Lagoon Ridge,1,24.63769913,24.46039963
Vavau,-18.64473333,-174.01345,Open,Opposite Utulei Lagoon Ridge,2,24.63769913,24.46039963
Vavau,-18.64473333,-174.01345,Open,Opposite Utulei Lagoon Ridge,3,24.63769913,24.46039963
Vavau,-18.64473333,-174.01345,Open,Opposite Utulei Lagoon Ridge,4,24.63769913,24.46039963
Vavau,-18.683,-174.0405,Open,Otea Fringing,1,24.63769913,24.46039963
Vavau,-18.683,-174.0405,Open,Otea Fringing,2,24.63769913,24.46039963
Vavau,-18.683,-174.0405,Open,Otea Fringing,3,24.63769913,24.46039963
Vavau,-18.683,-174.0405,Open,Otea Fringing,4,24.63769913,24.46039963
Vavau,-18.68181667,-174.0424333,Open,Otea Wall,1,23.91300011,23.74099922
Vavau,-18.68181667,-174.0424333,Open,Otea Wall,2,23.91300011,23.74099922
Vavau,-18.68181667,-174.0424333,Open,Otea Wall,3,23.91300011,23.74099922
Vavau,-18.68181667,-174.0424333,Open,Otea Wall,4,23.91300011,23.74099922
Vavau,-18.70461667,-174.0574333,Open,Oto Island,1,24.63769913,24.46039963
Vavau,-18.70461667,-174.0574333,Open,Oto Island,2,24.63769913,24.46039963
Vavau,-18.70461667,-174.0574333,Open,Oto Island,3,24.63769913,24.46039963
Vavau,-18.70461667,-174.0574333,Open,Oto Island,4,24.63769913,24.46039963
Vavau,-18.85126667,-173.9981167,Open,Outer Island 1,1,5.072460175,5.035970211
Vavau,-18.85126667,-173.9981167,Open,Outer Island 1,2,5.072460175,5.035970211
Vavau,-18.85126667,-173.9981167,Open,Outer Island 1,3,5.072460175,5.035970211
Vavau,-18.85126667,-173.9981167,Open,Outer Island 1,4,5.072460175,5.035970211
Vavau,-18.85746667,-173.9990833,Open,Outer Islands 2,1,4.347829819,4.316549778
Vavau,-18.85746667,-173.9990833,Open,Outer Islands 2,2,4.347829819,4.316549778
Vavau,-18.85746667,-173.9990833,Open,Outer Islands 2,3,4.347829819,4.316549778
Vavau,-18.85746667,-173.9990833,Open,Outer Islands 2,4,4.347829819,4.316549778
Vavau,-18.84805,-174.0073167,Open,Outer Islands 3,1,5.797100067,5.755400181
Vavau,-18.84805,-174.0073167,Open,Outer Islands 3,2,5.797100067,5.755400181
Vavau,-18.84805,-174.0073167,Open,Outer Islands 3,3,5.797100067,5.755400181
Vavau,-18.84805,-174.0073167,Open,Outer Islands 3,4,5.797100067,5.755400181
Vavau,-18.83871667,-174.0099,Open,Outer Islands 4,1,7.246379852,7.194240093
Vavau,-18.83871667,-174.0099,Open,Outer Islands 4,2,7.246379852,7.194240093
Vavau,-18.83871667,-174.0099,Open,Outer Islands 4,3,7.246379852,7.194240093
Vavau,-18.83871667,-174.0099,Open,Outer Islands 4,4,7.246379852,7.194240093
Vavau,-18.81926667,-174.0654667,Open,Outer Islands 5,1,7.971010208,7.913670063
Vavau,-18.81926667,-174.0654667,Open,Outer Islands 5,2,7.971010208,7.913670063
Vavau,-18.81926667,-174.0654667,Open,Outer Islands 5,3,7.971010208,7.913670063
Vavau,-18.81926667,-174.0654667,Open,Outer Islands 5,4,7.971010208,7.913670063
Vavau,-18.8157,-174.0624,Open,Outer Islands 6,1,8.695650101,8.633090019
Vavau,-18.8157,-174.0624,Open,Outer Islands 6,2,8.695650101,8.633090019
Vavau,-18.8157,-174.0624,Open,Outer Islands 6,3,8.695650101,8.633090019
Vavau,-18.8157,-174.0624,Open,Outer Islands 6,4,8.695650101,8.633090019
Vavau,-18.81711667,-174.0786667,Open,Outer Islands 7,1,7.971010208,7.913670063
Vavau,-18.81711667,-174.0786667,Open,Outer Islands 7,2,7.971010208,7.913670063
Vavau,-18.81711667,-174.0786667,Open,Outer Islands 7,3,7.971010208,7.913670063
Vavau,-18.81711667,-174.0786667,Open,Outer Islands 7,4,7.971010208,7.913670063
Vavau,-18.81838333,-174.0849667,Open,Outer Islands 8,1,7.246379852,7.194240093
Vavau,-18.81838333,-174.0849667,Open,Outer Islands 8,2,7.246379852,7.194240093
Vavau,-18.81838333,-174.0849667,Open,Outer Islands 8,3,7.246379852,7.194240093
Vavau,-18.81838333,-174.0849667,Open,Outer Islands 8,4,7.246379852,7.194240093
Vavau,-18.69368333,-174.0186333,SMA 2017,Outside edge Mala Isl,1,26.08699989,25.89929962
Vavau,-18.69368333,-174.0186333,SMA 2017,Outside edge Mala Isl,2,26.08699989,25.89929962
Vavau,-18.69368333,-174.0186333,SMA 2017,Outside edge Mala Isl,3,26.08699989,25.89929962
Vavau,-18.69368333,-174.0186333,SMA 2017,Outside edge Mala Isl,4,26.08699989,25.89929962
Vavau,-18.76176667,-174.0988333,FHR Existing,Ovaka FHR 1,1,0,12.94960022
Vavau,-18.76176667,-174.0988333,FHR Existing,Ovaka FHR 1,2,0,12.94960022
Vavau,-18.76176667,-174.0988333,FHR Existing,Ovaka FHR 1,3,0,12.94960022
Vavau,-18.76176667,-174.0988333,FHR Existing,Ovaka FHR 1,4,0,12.94960022
Vavau,-18.75658333,-174.0994667,FHR Existing,Ovaka FHR 2,1,0,13.66909981
Vavau,-18.75658333,-174.0994667,FHR Existing,Ovaka FHR 2,2,0,13.66909981
Vavau,-18.75658333,-174.0994667,FHR Existing,Ovaka FHR 2,3,0,13.66909981
Vavau,-18.75658333,-174.0994667,FHR Existing,Ovaka FHR 2,4,0,13.66909981
Vavau,-18.75438333,-174.0986167,FHR Existing,Ovaka FHR 3,1,0,15.10789967
Vavau,-18.75438333,-174.0986167,FHR Existing,Ovaka FHR 3,2,0,15.10789967
Vavau,-18.75438333,-174.0986167,FHR Existing,Ovaka FHR 3,3,0,15.10789967
Vavau,-18.75438333,-174.0986167,FHR Existing,Ovaka FHR 3,4,0,15.10789967
Vavau,-18.75108333,-174.0997,FHR Existing,Ovaka FHR 4 (Edge),1,0,15.10789967
Vavau,-18.75108333,-174.0997,FHR Existing,Ovaka FHR 4 (Edge),2,0,15.10789967
Vavau,-18.75108333,-174.0997,FHR Existing,Ovaka FHR 4 (Edge),3,0,15.10789967
Vavau,-18.75108333,-174.0997,FHR Existing,Ovaka FHR 4 (Edge),4,0,15.10789967
Vavau,-18.7612,-174.0934833,FHR Existing,Ovaka FHR 5 (Lagoon),1,0,13.66909981
Vavau,-18.7612,-174.0934833,FHR Existing,Ovaka FHR 5 (Lagoon),2,0,13.66909981
Vavau,-18.7612,-174.0934833,FHR Existing,Ovaka FHR 5 (Lagoon),3,0,13.66909981
Vavau,-18.7612,-174.0934833,FHR Existing,Ovaka FHR 5 (Lagoon),4,0,13.66909981
Vavau,-18.75395,-174.0730333,Open,Ovaka Outer Island Reef,1,15.2173996,15.10789967
Vavau,-18.75395,-174.0730333,Open,Ovaka Outer Island Reef,2,15.2173996,15.10789967
Vavau,-18.75395,-174.0730333,Open,Ovaka Outer Island Reef,3,15.2173996,15.10789967
Vavau,-18.75395,-174.0730333,Open,Ovaka Outer Island Reef,4,15.2173996,15.10789967
Vavau,-18.75061667,-174.1004167,SMA Existing,Ovaka SMA 1 (Edge),1,2.898550034,15.10789967
Vavau,-18.75061667,-174.1004167,SMA Existing,Ovaka SMA 1 (Edge),2,2.898550034,15.10789967
Vavau,-18.75061667,-174.1004167,SMA Existing,Ovaka SMA 1 (Edge),3,2.898550034,15.10789967
Vavau,-18.75061667,-174.1004167,SMA Existing,Ovaka SMA 1 (Edge),4,2.898550034,15.10789967
Vavau,-18.74981667,-174.1065167,SMA Existing,Ovaka SMA 2,1,2.898550034,14.38850021
Vavau,-18.74981667,-174.1065167,SMA Existing,Ovaka SMA 2,2,2.898550034,14.38850021
Vavau,-18.74981667,-174.1065167,SMA Existing,Ovaka SMA 2,3,2.898550034,14.38850021
Vavau,-18.74981667,-174.1065167,SMA Existing,Ovaka SMA 2,4,2.898550034,14.38850021
Vavau,-18.74398333,-174.1125,SMA Existing,Ovaka SMA 3,1,2.898550034,13.66909981
Vavau,-18.74398333,-174.1125,SMA Existing,Ovaka SMA 3,2,2.898550034,13.66909981
Vavau,-18.74398333,-174.1125,SMA Existing,Ovaka SMA 3,3,2.898550034,13.66909981
Vavau,-18.74398333,-174.1125,SMA Existing,Ovaka SMA 3,4,2.898550034,13.66909981
Vavau,-18.74075,-174.097,SMA Existing,Ovaka SMA 4 (Village),1,2.898550034,17.26619911
Vavau,-18.74075,-174.097,SMA Existing,Ovaka SMA 4 (Village),2,2.898550034,17.26619911
Vavau,-18.74075,-174.097,SMA Existing,Ovaka SMA 4 (Village),3,2.898550034,17.26619911
Vavau,-18.74075,-174.097,SMA Existing,Ovaka SMA 4 (Village),4,2.898550034,17.26619911
Vavau,-18.7483,-174.07795,SMA Existing,Ovaka SMA 5 (Outer Island),1,2.898550034,15.82730007
Vavau,-18.7483,-174.07795,SMA Existing,Ovaka SMA 5 (Outer Island),2,2.898550034,15.82730007
Vavau,-18.7483,-174.07795,SMA Existing,Ovaka SMA 5 (Outer Island),3,2.898550034,15.82730007
Vavau,-18.7483,-174.07795,SMA Existing,Ovaka SMA 5 (Outer Island),4,2.898550034,15.82730007
Vavau,-18.65653333,-174.0169667,Open,Point Opposite Utulei Island,1,26.08699989,25.89929962
Vavau,-18.65653333,-174.0169667,Open,Point Opposite Utulei Island,2,26.08699989,25.89929962
Vavau,-18.65653333,-174.0169667,Open,Point Opposite Utulei Island,3,26.08699989,25.89929962
Vavau,-18.65653333,-174.0169667,Open,Point Opposite Utulei Island,4,26.08699989,25.89929962
Vavau,-18.70088333,-174.0287,Open,Port Maurelle,1,26.81159973,26.61870003
Vavau,-18.70088333,-174.0287,Open,Port Maurelle,2,26.81159973,26.61870003
Vavau,-18.70088333,-174.0287,Open,Port Maurelle,3,26.81159973,26.61870003
Vavau,-18.70088333,-174.0287,Open,Port Maurelle,4,26.81159973,26.61870003
Vavau,-18.70175,-174.03505,SMA 2017,Port Maurelle Point,1,25.36230087,25.17989922
Vavau,-18.70175,-174.03505,SMA 2017,Port Maurelle Point,2,25.36230087,25.17989922
Vavau,-18.70175,-174.03505,SMA 2017,Port Maurelle Point,3,25.36230087,25.17989922
Vavau,-18.70175,-174.03505,SMA 2017,Port Maurelle Point,4,25.36230087,25.17989922
Vavau,-18.749,-173.9854667,Open,Southern Shoals,1,18.11590004,17.98559952
Vavau,-18.749,-173.9854667,Open,Southern Shoals,2,18.11590004,17.98559952
Vavau,-18.749,-173.9854667,Open,Southern Shoals,3,18.11590004,17.98559952
Vavau,-18.749,-173.9854667,Open,Southern Shoals,4,18.11590004,17.98559952
Vavau,-18.68643333,-174.0467833,Open,Swallows Cave East,1,22.46380043,22.30220032
Vavau,-18.68643333,-174.0467833,Open,Swallows Cave East,2,22.46380043,22.30220032
Vavau,-18.68643333,-174.0467833,Open,Swallows Cave East,3,22.46380043,22.30220032
Vavau,-18.68643333,-174.0467833,Open,Swallows Cave East,4,22.46380043,22.30220032
Vavau,-18.68328333,-174.0475667,Open,Swallows Cave West,1,22.46380043,22.30220032
Vavau,-18.68328333,-174.0475667,Open,Swallows Cave West,2,22.46380043,22.30220032
Vavau,-18.68328333,-174.0475667,Open,Swallows Cave West,3,22.46380043,22.30220032
Vavau,-18.68328333,-174.0475667,Open,Swallows Cave West,4,22.46380043,22.30220032
Vavau,-18.75185,-174.0137,FHR Existing,Taunga FHR 1,1,18.84059906,18.70499992
Vavau,-18.75185,-174.0137,FHR Existing,Taunga FHR 1,2,18.84059906,18.70499992
Vavau,-18.75185,-174.0137,FHR Existing,Taunga FHR 1,3,18.84059906,18.70499992
Vavau,-18.75185,-174.0137,FHR Existing,Taunga FHR 1,4,18.84059906,18.70499992
Vavau,-18.75631667,-174.0148167,FHR Existing,Taunga FHR 2,1,18.11590004,17.98559952
Vavau,-18.75631667,-174.0148167,FHR Existing,Taunga FHR 2,2,18.11590004,17.98559952
Vavau,-18.75631667,-174.0148167,FHR Existing,Taunga FHR 2,3,18.11590004,17.98559952
Vavau,-18.75631667,-174.0148167,FHR Existing,Taunga FHR 2,4,18.11590004,17.98559952
Vavau,-18.76346667,-174.0110833,FHR Existing,Taunga FHR 3,1,16.66670036,16.54680061
Vavau,-18.76346667,-174.0110833,FHR Existing,Taunga FHR 3,2,16.66670036,16.54680061
Vavau,-18.76346667,-174.0110833,FHR Existing,Taunga FHR 3,3,16.66670036,16.54680061
Vavau,-18.76346667,-174.0110833,FHR Existing,Taunga FHR 3,4,16.66670036,16.54680061
Vavau,-18.77301667,-174.0011,Open,Taunga Outer Reef 1,1,15.94200039,15.82730007
Vavau,-18.77301667,-174.0011,Open,Taunga Outer Reef 1,2,15.94200039,15.82730007
Vavau,-18.77301667,-174.0011,Open,Taunga Outer Reef 1,3,15.94200039,15.82730007
Vavau,-18.77301667,-174.0011,Open,Taunga Outer Reef 1,4,15.94200039,15.82730007
Vavau,-18.77353333,-173.9910833,Open,Taunga Outer Reef 2,1,15.2173996,15.10789967
Vavau,-18.77353333,-173.9910833,Open,Taunga Outer Reef 2,2,15.2173996,15.10789967
Vavau,-18.77353333,-173.9910833,Open,Taunga Outer Reef 2,3,15.2173996,15.10789967
Vavau,-18.77353333,-173.9910833,Open,Taunga Outer Reef 2,4,15.2173996,15.10789967
Vavau,-18.78326667,-173.9800833,Open,Taunga Outer Reef 3,1,13.76809978,13.66909981
Vavau,-18.78326667,-173.9800833,Open,Taunga Outer Reef 3,2,13.76809978,13.66909981
Vavau,-18.78326667,-173.9800833,Open,Taunga Outer Reef 3,3,13.76809978,13.66909981
Vavau,-18.78326667,-173.9800833,Open,Taunga Outer Reef 3,4,13.76809978,13.66909981
Vavau,-18.74125,-174.01705,SMA Existing,Taunga SMA 1 (North),1,19.56520081,19.42449951
Vavau,-18.74125,-174.01705,SMA Existing,Taunga SMA 1 (North),2,19.56520081,19.42449951
Vavau,-18.74125,-174.01705,SMA Existing,Taunga SMA 1 (North),3,19.56520081,19.42449951
Vavau,-18.74125,-174.01705,SMA Existing,Taunga SMA 1 (North),4,19.56520081,19.42449951
Vavau,-18.7462,-174.0177833,SMA Existing,Taunga SMA 2 (VIllage),1,18.84059906,18.70499992
Vavau,-18.7462,-174.0177833,SMA Existing,Taunga SMA 2 (VIllage),2,18.84059906,18.70499992
Vavau,-18.7462,-174.0177833,SMA Existing,Taunga SMA 2 (VIllage),3,18.84059906,18.70499992
Vavau,-18.7462,-174.0177833,SMA Existing,Taunga SMA 2 (VIllage),4,18.84059906,18.70499992
Vavau,-18.76951667,-174.00875,SMA Existing,Taunga SMA 3,1,15.94200039,15.82730007
Vavau,-18.76951667,-174.00875,SMA Existing,Taunga SMA 3,2,15.94200039,15.82730007
Vavau,-18.76951667,-174.00875,SMA Existing,Taunga SMA 3,3,15.94200039,15.82730007
Vavau,-18.76951667,-174.00875,SMA Existing,Taunga SMA 3,4,15.94200039,15.82730007
Vavau,-18.67108333,-174.04205,Open,Tu'anuku Wall,1,23.18840027,23.02160072
Vavau,-18.67108333,-174.04205,Open,Tu'anuku Wall,2,23.18840027,23.02160072
Vavau,-18.67108333,-174.04205,Open,Tu'anuku Wall,3,23.18840027,23.02160072
Vavau,-18.67108333,-174.04205,Open,Tu'anuku Wall,4,23.18840027,23.02160072
Vavau,-18.65841667,-174.0034167,FHR 2017,Utulei FHR South,1,26.08699989,25.89929962
